,DATETIME,TEMPERATURE,HUMIDITY
1092,2017-12-28,20.875,45.916666666666664
1093,2017-12-29,21.458333333333332,42.625
1094,2017-12-30,21.583333333333332,49.458333333333336
1095,2017-12-31,22.041666666666668,43.541666666666664
1096,2018-01-01,21.833333333333332,42.875
1097,2018-01-02,20.833333333333332,44.083333333333336
1098,2018-01-03,19.958333333333332,38.875
1099,2018-01-04,18.083333333333332,36.833333333333336
1100,2018-01-05,18.25,35.583333333333336
1101,2018-01-06,18.291666666666668,33.916666666666664
1102,2018-01-07,17.833333333333332,33.875
1103,2018-01-08,17.458333333333332,36.083333333333336
1104,2018-01-09,17.791666666666668,37.958333333333336
1105,2018-01-10,18.375,37.333333333333336
1106,2018-01-11,18.291666666666668,40.708333333333336
1107,2018-01-12,19.416666666666668,37.416666666666664
1108,2018-01-13,18.916666666666668,40.375
1109,2018-01-14,18.75,42.041666666666664
1110,2018-01-15,19.333333333333332,42.416666666666664
1111,2018-01-16,19.916666666666668,41.958333333333336
1112,2018-01-17,19.875,36.416666666666664
1113,2018-01-18,19.833333333333332,32.541666666666664
1114,2018-01-19,19.708333333333332,32.708333333333336
1115,2018-01-20,20.166666666666668,38.958333333333336
1116,2018-01-21,20.833333333333332,36.666666666666664
1117,2018-01-22,20.375,31.125
1118,2018-01-23,20.958333333333332,31.375
1119,2018-01-24,22.583333333333332,39.875
1120,2018-01-25,22.0,39.166666666666664
1121,2018-01-26,21.125,37.5
1122,2018-01-27,20.291666666666668,38.625
1123,2018-01-28,20.666666666666668,31.958333333333332
1124,2018-01-29,21.416666666666668,32.083333333333336
1125,2018-01-30,21.708333333333332,30.208333333333332
1126,2018-01-31,22.208333333333332,34.708333333333336
1127,2018-02-01,22.0,37.375
1128,2018-02-02,22.958333333333332,41.708333333333336
1129,2018-02-03,23.541666666666668,41.625
1130,2018-02-04,25.0,46.583333333333336
1131,2018-02-05,25.375,48.833333333333336
1132,2018-02-06,25.25,40.333333333333336
1133,2018-02-07,25.75,30.541666666666668
1134,2018-02-08,24.791666666666668,33.291666666666664
1135,2018-02-09,25.458333333333332,42.25
1136,2018-02-10,25.791666666666668,35.5
1137,2018-02-11,24.208333333333332,27.375
1138,2018-02-12,24.5,26.833333333333332
1139,2018-02-13,24.791666666666668,34.916666666666664
1140,2018-02-14,24.958333333333332,41.791666666666664
1141,2018-02-15,23.875,33.916666666666664
1142,2018-02-16,23.333333333333332,32.541666666666664
1143,2018-02-17,23.666666666666668,37.5
1144,2018-02-18,24.458333333333332,38.666666666666664
1145,2018-02-19,25.166666666666668,47.083333333333336
1146,2018-02-20,25.625,45.375
1147,2018-02-21,26.291666666666668,41.958333333333336
1148,2018-02-22,26.416666666666668,35.5
1149,2018-02-23,27.083333333333332,41.625
1150,2018-02-24,28.0,44.0
1151,2018-02-25,29.0,33.166666666666664
1152,2018-02-26,27.833333333333332,38.791666666666664
1153,2018-02-27,27.625,39.333333333333336
1154,2018-02-28,27.083333333333332,42.833333333333336
1155,2018-03-01,27.333333333333332,38.708333333333336
1156,2018-03-02,28.0,43.708333333333336
1157,2018-03-03,28.791666666666668,45.5
1158,2018-03-04,29.416666666666668,45.583333333333336
1159,2018-03-05,29.75,34.166666666666664
1160,2018-03-06,29.416666666666668,29.291666666666668
1161,2018-03-07,27.416666666666668,23.5
1162,2018-03-08,26.833333333333332,19.708333333333332
1163,2018-03-09,27.208333333333332,21.708333333333332
1164,2018-03-10,27.541666666666668,24.291666666666668
1165,2018-03-11,27.958333333333332,29.458333333333332
1166,2018-03-12,28.541666666666668,52.083333333333336
1167,2018-03-13,29.0,40.791666666666664
1168,2018-03-14,29.041666666666668,31.208333333333332
1169,2018-03-15,29.125,48.916666666666664
1170,2018-03-16,28.625,49.291666666666664
1171,2018-03-17,28.375,44.791666666666664
1172,2018-03-18,28.666666666666668,41.041666666666664
1173,2018-03-19,28.458333333333332,26.125
1174,2018-03-20,28.25,40.666666666666664
1175,2018-03-21,29.125,41.958333333333336
1176,2018-03-22,29.208333333333332,54.583333333333336
1177,2018-03-23,29.25,66.20833333333333
1178,2018-03-24,29.458333333333332,67.91666666666667
1179,2018-03-25,30.125,59.041666666666664
1180,2018-03-26,29.583333333333332,64.16666666666667
1181,2018-03-27,30.0,52.666666666666664
1182,2018-03-28,29.208333333333332,65.75
1183,2018-03-29,29.291666666666668,67.0
1184,2018-03-30,29.958333333333332,65.20833333333333
1185,2018-03-31,29.666666666666668,64.66666666666667
1186,2018-04-01,29.333333333333332,61.625
1187,2018-04-02,28.666666666666668,47.875
1188,2018-04-03,29.458333333333332,47.791666666666664
1189,2018-04-04,29.333333333333332,53.541666666666664
1190,2018-04-05,29.375,60.416666666666664
1191,2018-04-06,29.5,67.5
1192,2018-04-07,28.875,69.45833333333333
1193,2018-04-08,29.583333333333332,49.25
1194,2018-04-09,29.5,58.708333333333336
1195,2018-04-10,29.583333333333332,57.875
1196,2018-04-11,30.083333333333332,60.125
1197,2018-04-12,31.0,56.458333333333336
1198,2018-04-13,31.166666666666668,56.375
1199,2018-04-14,31.875,54.583333333333336
1200,2018-04-15,32.208333333333336,44.875
1201,2018-04-16,32.333333333333336,52.25
1202,2018-04-17,33.291666666666664,51.291666666666664
1203,2018-04-18,31.291666666666668,64.54166666666667
1204,2018-04-19,31.875,60.083333333333336
1205,2018-04-20,31.375,67.45833333333333
1206,2018-04-21,31.083333333333332,69.04166666666667
1207,2018-04-22,30.375,73.25
1208,2018-04-23,31.583333333333332,64.95833333333333
1209,2018-04-24,32.375,52.208333333333336
1210,2018-04-25,31.375,62.75
1211,2018-04-26,30.666666666666668,64.375
1212,2018-04-27,31.541666666666668,58.0
1213,2018-04-28,31.333333333333332,58.416666666666664
1214,2018-04-29,31.208333333333332,64.25
1215,2018-04-30,29.958333333333332,68.41666666666667
1216,2018-05-01,30.25,59.833333333333336
1217,2018-05-02,30.583333333333332,59.75
1218,2018-05-03,30.166666666666668,59.375
1219,2018-05-04,30.291666666666668,63.041666666666664
1220,2018-05-05,31.375,65.58333333333333
1221,2018-05-06,31.541666666666668,66.04166666666667
1222,2018-05-07,32.125,63.958333333333336
1223,2018-05-08,32.708333333333336,63.583333333333336
1224,2018-05-09,31.666666666666668,70.45833333333333
1225,2018-05-10,32.833333333333336,60.791666666666664
1226,2018-05-11,32.25,60.583333333333336
1227,2018-05-12,31.666666666666668,58.583333333333336
1228,2018-05-13,30.666666666666668,67.95833333333333
1229,2018-05-14,31.25,54.041666666666664
1230,2018-05-15,31.375,58.791666666666664
1231,2018-05-16,30.291666666666668,68.5
1232,2018-05-17,30.291666666666668,68.375
1233,2018-05-18,31.291666666666668,67.54166666666667
1234,2018-05-19,32.041666666666664,62.375
1235,2018-05-20,32.0,66.0
1236,2018-05-21,32.375,64.08333333333333
1237,2018-05-22,31.333333333333332,69.5
1238,2018-05-23,30.875,66.29166666666667
1239,2018-05-24,32.041666666666664,62.458333333333336
1240,2018-05-25,32.5,62.041666666666664
1241,2018-05-26,32.625,62.083333333333336
1242,2018-05-27,33.041666666666664,57.541666666666664
1243,2018-05-28,33.0,56.458333333333336
1244,2018-05-29,33.083333333333336,56.25
1245,2018-05-30,33.0,60.583333333333336
1246,2018-05-31,33.166666666666664,62.541666666666664
1247,2018-06-01,31.583333333333332,64.25
1248,2018-06-02,31.958333333333332,59.25
1249,2018-06-03,32.083333333333336,61.875
1250,2018-06-04,32.416666666666664,63.083333333333336
1251,2018-06-05,32.208333333333336,60.083333333333336
1252,2018-06-06,32.416666666666664,58.25
1253,2018-06-07,32.791666666666664,57.833333333333336
1254,2018-06-08,33.25,56.291666666666664
1255,2018-06-09,32.666666666666664,59.125
1256,2018-06-10,31.625,66.66666666666667
1257,2018-06-11,32.083333333333336,65.08333333333333
1258,2018-06-12,32.0,67.66666666666667
1259,2018-06-13,33.583333333333336,57.583333333333336
1260,2018-06-14,35.0,51.791666666666664
1261,2018-06-15,35.791666666666664,48.666666666666664
1262,2018-06-16,34.958333333333336,48.041666666666664
1263,2018-06-17,36.291666666666664,43.083333333333336
1264,2018-06-18,36.666666666666664,41.708333333333336
1265,2018-06-19,36.0,44.541666666666664
1266,2018-06-20,34.666666666666664,52.75
1267,2018-06-21,34.0,52.125
1268,2018-06-22,33.083333333333336,57.333333333333336
1269,2018-06-23,31.416666666666668,65.58333333333333
1270,2018-06-24,31.083333333333332,66.04166666666667
1271,2018-06-25,31.083333333333332,68.41666666666667
1272,2018-06-26,29.041666666666668,74.625
1273,2018-06-27,29.958333333333332,69.54166666666667
1274,2018-06-28,30.125,69.08333333333333
1275,2018-06-29,30.833333333333332,64.625
1276,2018-06-30,31.875,59.083333333333336
1277,2018-07-01,32.291666666666664,59.375
1278,2018-07-02,32.041666666666664,63.0
1279,2018-07-03,29.791666666666668,71.625
1280,2018-07-04,30.125,72.29166666666667
1281,2018-07-05,30.583333333333332,70.91666666666667
1282,2018-07-06,31.416666666666668,66.54166666666667
1283,2018-07-07,31.291666666666668,68.125
1284,2018-07-08,31.041666666666668,69.54166666666667
1285,2018-07-09,31.0,72.04166666666667
1286,2018-07-10,30.416666666666668,73.66666666666667
1287,2018-07-11,30.833333333333332,71.95833333333333
1288,2018-07-12,31.375,68.95833333333333
1289,2018-07-13,31.25,69.29166666666667
1290,2018-07-14,30.666666666666668,73.875
1291,2018-07-15,30.416666666666668,75.33333333333333
1292,2018-07-16,30.333333333333332,75.08333333333333
1293,2018-07-17,30.791666666666668,72.08333333333333
1294,2018-07-18,31.208333333333332,69.16666666666667
1295,2018-07-19,33.041666666666664,61.583333333333336
1296,2018-07-20,32.083333333333336,67.41666666666667
1297,2018-07-21,29.375,80.45833333333333
1298,2018-07-22,28.125,84.5
1299,2018-07-23,29.708333333333332,74.75
1300,2018-07-24,30.583333333333332,71.29166666666667
1301,2018-07-25,28.583333333333332,80.25
1302,2018-07-26,29.416666666666668,75.91666666666667
1303,2018-07-27,29.291666666666668,76.125
1304,2018-07-28,29.833333333333332,73.45833333333333
1305,2018-07-29,30.291666666666668,71.75
1306,2018-07-30,30.458333333333332,71.29166666666667
1307,2018-07-31,29.708333333333332,74.75
1308,2018-08-01,27.333333333333332,83.375
1309,2018-08-02,28.458333333333332,77.33333333333333
1310,2018-08-03,29.625,73.25
1311,2018-08-04,30.083333333333332,71.33333333333333
1312,2018-08-05,30.0,75.375
1313,2018-08-06,29.75,76.125
1314,2018-08-07,29.0,80.33333333333333
1315,2018-08-08,29.541666666666668,77.08333333333333
1316,2018-08-09,30.0,75.33333333333333
1317,2018-08-10,30.791666666666668,73.29166666666667
1318,2018-08-11,30.916666666666668,72.5
1319,2018-08-12,30.541666666666668,74.875
1320,2018-08-13,30.708333333333332,74.25
1321,2018-08-14,30.541666666666668,76.83333333333333
1322,2018-08-15,29.916666666666668,78.66666666666667
1323,2018-08-16,29.916666666666668,78.08333333333333
1324,2018-08-17,30.541666666666668,72.58333333333333
1325,2018-08-18,31.416666666666668,68.95833333333333
1326,2018-08-19,30.25,74.0
1327,2018-08-20,29.5,78.75
1328,2018-08-21,30.083333333333332,75.58333333333333
1329,2018-08-22,30.75,73.45833333333333
1330,2018-08-23,30.083333333333332,71.54166666666667
1331,2018-08-24,30.041666666666668,75.66666666666667
1332,2018-08-25,30.25,76.0
1333,2018-08-26,29.958333333333332,77.66666666666667
1334,2018-08-27,29.375,82.58333333333333
1335,2018-08-28,29.5,78.625
1336,2018-08-29,29.625,76.91666666666667
1337,2018-08-30,29.75,77.0
1338,2018-08-31,29.916666666666668,78.0
1339,2018-09-01,29.666666666666668,75.54166666666667
1340,2018-09-02,28.458333333333332,81.83333333333333
1341,2018-09-03,29.541666666666668,76.04166666666667
1342,2018-09-04,29.333333333333332,75.70833333333333
1343,2018-09-05,28.833333333333332,80.29166666666667
1344,2018-09-06,27.458333333333332,85.375
1345,2018-09-07,27.958333333333332,85.04166666666667
1346,2018-09-08,28.958333333333332,80.54166666666667
1347,2018-09-09,28.958333333333332,75.75
1348,2018-09-10,29.375,76.29166666666667
1349,2018-09-11,29.125,78.66666666666667
1350,2018-09-12,29.833333333333332,74.20833333333333
1351,2018-09-13,29.875,70.875
1352,2018-09-14,30.166666666666668,69.70833333333333
1353,2018-09-15,29.916666666666668,72.58333333333333
1354,2018-09-16,30.041666666666668,72.125
1355,2018-09-17,30.875,65.66666666666667
1356,2018-09-18,31.375,59.333333333333336
1357,2018-09-19,31.375,61.833333333333336
1358,2018-09-20,27.541666666666668,84.66666666666667
1359,2018-09-21,26.916666666666668,87.70833333333333
1360,2018-09-22,27.75,81.45833333333333
1361,2018-09-23,28.708333333333332,75.33333333333333
1362,2018-09-24,29.208333333333332,76.54166666666667
1363,2018-09-25,29.75,74.41666666666667
1364,2018-09-26,29.541666666666668,73.58333333333333
1365,2018-09-27,29.875,69.45833333333333
1366,2018-09-28,30.375,65.70833333333333
1367,2018-09-29,30.75,63.833333333333336
1368,2018-09-30,30.125,58.916666666666664
1369,2018-10-01,29.666666666666668,50.958333333333336
1370,2018-10-02,29.541666666666668,60.916666666666664
1371,2018-10-03,29.625,60.5
1372,2018-10-04,29.5,56.166666666666664
1373,2018-10-05,29.625,55.708333333333336
1374,2018-10-06,29.416666666666668,54.541666666666664
1375,2018-10-07,29.375,50.875
1376,2018-10-08,29.041666666666668,50.041666666666664
1377,2018-10-09,28.041666666666668,62.708333333333336
1378,2018-10-10,24.916666666666668,86.41666666666667
1379,2018-10-11,26.333333333333332,85.29166666666667
1380,2018-10-12,25.291666666666668,86.41666666666667
1381,2018-10-13,25.666666666666668,86.08333333333333
1382,2018-10-14,25.958333333333332,76.625
1383,2018-10-15,26.916666666666668,67.04166666666667
1384,2018-10-16,26.083333333333332,65.125
1385,2018-10-17,25.75,59.625
1386,2018-10-18,26.75,67.375
1387,2018-10-19,27.833333333333332,62.458333333333336
1388,2018-10-20,28.166666666666668,61.75
1389,2018-10-21,27.541666666666668,56.666666666666664
1390,2018-10-22,27.166666666666668,54.583333333333336
1391,2018-10-23,27.25,55.166666666666664
1392,2018-10-24,26.875,57.125
1393,2018-10-25,25.875,40.625
1394,2018-10-26,25.708333333333332,45.166666666666664
1395,2018-10-27,25.791666666666668,53.083333333333336
1396,2018-10-28,24.833333333333332,71.25
1397,2018-10-29,24.541666666666668,80.58333333333333
1398,2018-10-30,24.458333333333332,82.45833333333333
1399,2018-10-31,25.666666666666668,73.83333333333333
1400,2018-11-01,26.333333333333332,71.91666666666667
1401,2018-11-02,26.458333333333332,71.29166666666667
1402,2018-11-03,27.0,66.91666666666667
1403,2018-11-04,26.916666666666668,68.625
1404,2018-11-05,27.0,70.91666666666667
1405,2018-11-06,27.541666666666668,61.208333333333336
1406,2018-11-07,26.333333333333332,66.29166666666667
1407,2018-11-08,25.708333333333332,56.833333333333336
1408,2018-11-09,24.875,48.791666666666664
1409,2018-11-10,24.166666666666668,49.583333333333336
1410,2018-11-11,24.583333333333332,51.833333333333336
1411,2018-11-12,24.875,52.0
1412,2018-11-13,25.166666666666668,52.666666666666664
1413,2018-11-14,25.541666666666668,51.708333333333336
1414,2018-11-15,25.958333333333332,49.5
1415,2018-11-16,26.166666666666668,47.375
1416,2018-11-17,25.875,48.458333333333336
1417,2018-11-18,25.625,49.458333333333336
1418,2018-11-19,25.333333333333332,48.75
1419,2018-11-20,25.041666666666668,49.833333333333336
1420,2018-11-21,24.666666666666668,43.833333333333336
1421,2018-11-22,24.041666666666668,42.458333333333336
1422,2018-11-23,23.625,42.625
1423,2018-11-24,23.458333333333332,43.75
1424,2018-11-25,23.958333333333332,48.916666666666664
1425,2018-11-26,24.208333333333332,48.666666666666664
